time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,shortwave_radiation
2024-02-22T18:00,0.3,31,0.0,0.0,0.42,41.0
2024-02-22T19:00,-0.3,35,0.0,0.0,1.34,0.0
2024-02-22T20:00,-2.2,48,0.0,0.0,2.14,0.0
2024-02-22T21:00,-3.5,60,0.0,0.0,1.49,0.0
2024-02-22T22:00,-4.0,64,0.0,0.0,0.1,0.0
2024-02-22T23:00,-5.1,70,0.0,0.0,0.63,0.0
2024-02-23T00:00,-5.3,75,0.0,0.0,0.98,0.0
2024-02-23T01:00,-5.0,72,0.0,0.0,0.81,0.0
2024-02-23T02:00,-4.9,67,0.0,0.0,0.32,0.0
2024-02-23T03:00,-5.0,66,0.0,0.0,0.76,0.0
2024-02-23T04:00,-6.5,73,0.0,0.0,1.72,0.0
2024-02-23T05:00,-6.3,69,0.0,0.0,2.11,0.0
2024-02-23T06:00,-4.6,55,0.0,0.0,2.44,0.0
2024-02-23T07:00,-4.4,50,0.0,0.0,3.02,0.0
2024-02-23T08:00,-4.1,44,0.0,0.0,3.67,49.0
2024-02-23T09:00,-4.2,40,0.0,0.0,5.1,179.0
2024-02-23T10:00,-0.6,31,0.0,0.0,4.1,342.0
2024-02-23T11:00,-0.7,31,0.0,0.0,4.56,458.0
2024-02-23T12:00,-0.7,30,0.0,0.0,4.49,555.0
2024-02-23T13:00,1.2,28,0.0,0.0,4.39,662.0
2024-02-23T14:00,1.2,29,0.0,0.0,3.32,628.0
2024-02-23T15:00,1.2,29,0.0,0.0,1.9,537.0
2024-02-23T16:00,0.6,32,0.0,0.0,1.79,362.0
2024-02-23T17:00,0.6,32,0.0,0.0,1.86,175.0
2024-02-23T18:00,-2.1,53,0.0,0.0,1.99,36.0
2024-02-23T19:00,-2.6,59,0.0,0.0,1.77,0.0
2024-02-23T20:00,-2.8,63,0.0,0.0,1.8,0.0
2024-02-23T21:00,-2.6,63,0.0,0.0,1.84,0.0
2024-02-23T22:00,-3.0,66,0.0,0.0,1.75,0.0
2024-02-23T23:00,-3.9,70,0.0,0.0,1.7,0.0
2024-02-24T00:00,-3.9,70,0.0,0.0,1.3,0.0
2024-02-24T01:00,-4.2,72,0.0,0.0,1.66,0.0
2024-02-24T02:00,-4.0,70,0.0,0.0,1.03,0.0
2024-02-24T03:00,-4.1,69,0.0,0.0,0.81,0.0
2024-02-24T04:00,-4.4,71,0.0,0.0,0.76,0.0
2024-02-24T05:00,-3.9,65,0.0,0.0,1.17,0.0
2024-02-24T06:00,-2.6,60,0.0,0.0,2.0,0.0
2024-02-24T07:00,-2.9,60,0.0,0.0,1.6,0.0
2024-02-24T08:00,-2.9,59,0.0,0.0,1.73,42.0
2024-02-24T09:00,-2.9,56,0.0,0.0,1.93,110.0
2024-02-24T10:00,0.5,40,0.0,0.0,1.81,279.0
2024-02-24T11:00,0.8,39,0.0,0.0,1.81,462.0
2024-02-24T12:00,1.0,39,0.0,0.0,1.71,557.0
2024-02-24T13:00,2.5,36,0.0,0.0,2.31,567.0
2024-02-24T14:00,2.8,35,0.0,0.0,2.6,535.0
2024-02-24T15:00,3.1,35,0.0,0.0,2.31,496.0
2024-02-24T16:00,3.3,36,0.0,0.0,2.12,378.0
2024-02-24T17:00,3.6,35,0.0,0.0,1.46,205.0
2024-02-24T18:00,1.0,51,0.0,0.0,2.22,43.0
2024-02-24T19:00,0.4,55,0.0,0.0,2.48,0.0
2024-02-24T20:00,0.1,61,0.0,0.0,2.0,0.0
2024-02-24T21:00,-0.1,65,0.0,0.0,2.22,0.0
2024-02-24T22:00,-0.5,66,0.0,0.0,2.6,0.0
2024-02-24T23:00,-2.6,71,0.0,0.0,2.51,0.0
2024-02-25T00:00,-2.4,68,0.0,0.0,2.8,0.0
2024-02-25T01:00,-3.1,69,0.0,0.0,3.11,0.0
2024-02-25T02:00,-3.1,69,0.0,0.0,3.14,0.0
2024-02-25T03:00,-2.9,70,0.0,0.0,3.42,0.0
2024-02-25T04:00,-3.8,73,0.0,0.0,3.31,0.0
2024-02-25T05:00,-3.9,74,0.0,0.0,3.18,0.0
2024-02-25T06:00,-2.7,61,0.0,0.0,3.33,0.0
2024-02-25T07:00,-2.7,50,0.0,0.0,3.36,0.0
2024-02-25T08:00,-2.6,49,0.0,0.0,3.64,79.0
2024-02-25T09:00,-2.2,37,0.0,0.0,3.21,262.0
2024-02-25T10:00,4.2,31,0.0,0.0,2.91,445.0
2024-02-25T11:00,4.4,34,0.0,0.0,3.16,590.0
2024-02-25T12:00,4.4,36,0.0,0.0,3.04,679.0
2024-02-25T13:00,6.2,29,0.0,0.0,2.66,703.0
2024-02-25T14:00,6.1,30,0.0,0.0,2.06,661.0
2024-02-25T15:00,5.9,32,0.0,0.0,1.49,559.0
2024-02-25T16:00,5.0,38,0.0,0.0,1.41,404.0
2024-02-25T17:00,4.5,46,0.0,0.0,2.4,217.0
2024-02-25T18:00,1.2,71,0.0,0.0,2.8,47.0
2024-02-25T19:00,0.4,83,0.0,0.0,3.54,0.0
2024-02-25T20:00,0.2,80,0.0,0.0,3.42,0.0
2024-02-25T21:00,0.1,82,0.0,0.0,2.63,0.0
2024-02-25T22:00,-0.9,85,0.0,0.0,2.31,0.0
2024-02-25T23:00,-0.6,83,0.0,0.0,1.21,0.0
2024-02-26T00:00,-2.4,89,0.0,0.0,2.0,0.0
2024-02-26T01:00,-2.0,91,0.0,0.0,3.03,0.0
2024-02-26T02:00,-2.2,91,0.0,0.0,3.01,0.0
2024-02-26T03:00,-2.6,91,0.0,0.0,2.61,0.0
2024-02-26T04:00,-3.2,92,0.0,0.0,2.25,0.0
2024-02-26T05:00,-2.9,92,0.0,0.0,2.09,0.0
2024-02-26T06:00,-2.3,87,0.0,0.0,1.96,0.0
2024-02-26T07:00,-2.1,87,0.0,0.0,1.92,1.0
2024-02-26T08:00,-1.4,82,0.0,0.0,2.41,64.0
2024-02-26T09:00,-0.9,63,0.0,0.0,3.11,184.0
2024-02-26T10:00,2.1,33,0.0,0.0,4.12,326.0
2024-02-26T11:00,1.8,34,0.0,0.0,4.44,527.0
2024-02-26T12:00,1.5,35,0.0,0.0,3.99,629.0
2024-02-26T13:00,2.8,34,0.0,0.0,3.83,683.0
2024-02-26T14:00,2.6,35,0.0,0.0,3.94,655.0
2024-02-26T15:00,2.1,38,0.0,0.0,4.18,558.0
2024-02-26T16:00,0.7,45,0.0,0.0,4.25,387.0
2024-02-26T17:00,0.5,48,0.0,0.0,3.86,173.0
2024-02-26T18:00,-0.6,56,0.0,0.0,3.09,31.0
2024-02-26T19:00,-0.5,59,0.0,0.0,2.95,0.0
2024-02-26T20:00,-0.2,59,0.0,0.0,2.62,0.0
2024-02-26T21:00,-0.0,59,0.0,0.0,2.53,0.0
2024-02-26T22:00,-0.1,60,0.0,0.0,2.4,0.0
2024-02-26T23:00,-1.1,65,0.0,0.0,2.55,0.0
2024-02-27T00:00,-0.9,65,0.0,0.0,2.86,0.0
2024-02-27T01:00,-1.0,65,0.0,0.0,2.98,0.0
2024-02-27T02:00,-1.1,65,0.0,0.0,2.6,0.0
2024-02-27T03:00,-1.1,65,0.0,0.0,2.69,0.0
2024-02-27T04:00,-1.7,67,0.0,0.0,2.71,0.0
2024-02-27T05:00,-2.0,65,0.0,0.0,2.9,0.0
2024-02-27T06:00,-2.3,68,0.0,0.0,2.83,0.0
2024-02-27T07:00,-2.1,65,0.0,0.0,2.75,1.0
2024-02-27T08:00,-1.8,62,0.0,0.0,3.06,79.0
2024-02-27T09:00,-1.4,55,0.0,0.0,3.35,260.0
2024-02-27T10:00,3.0,38,0.0,0.0,3.61,443.0
2024-02-27T11:00,3.4,36,0.0,0.0,3.61,584.0
2024-02-27T12:00,3.7,37,0.0,0.0,3.3,672.0
2024-02-27T13:00,6.3,33,0.0,0.0,3.4,693.0
2024-02-27T14:00,6.3,34,0.0,0.0,3.52,579.0
2024-02-27T15:00,6.3,34,0.0,0.0,3.5,546.0
2024-02-27T16:00,6.2,37,0.0,0.0,3.2,375.0
2024-02-27T17:00,5.8,40,0.0,0.0,3.55,161.0
2024-02-27T18:00,2.6,54,0.0,0.0,3.41,35.0
2024-02-27T19:00,1.9,57,0.0,0.0,3.41,0.0
2024-02-27T20:00,2.0,59,0.0,0.0,3.26,0.0
2024-02-27T21:00,2.4,59,0.0,0.0,2.83,0.0
2024-02-27T22:00,2.6,60,0.0,0.0,2.33,0.0
2024-02-27T23:00,1.6,65,0.0,0.0,2.33,0.0
2024-02-28T00:00,1.0,68,0.0,0.0,2.19,0.0
2024-02-28T01:00,0.7,68,0.0,0.0,1.92,0.0
2024-02-28T02:00,0.7,67,0.0,0.0,1.84,0.0
2024-02-28T03:00,0.1,68,0.0,0.0,2.05,0.0
2024-02-28T04:00,-0.5,70,0.0,0.0,2.01,0.0
2024-02-28T05:00,-0.6,69,0.0,0.0,1.65,0.0
2024-02-28T06:00,-0.8,79,0.0,0.0,1.7,0.0
2024-02-28T07:00,-0.2,78,0.0,0.0,2.28,1.0
2024-02-28T08:00,0.5,75,0.0,0.0,3.08,75.0
2024-02-28T09:00,0.6,70,0.0,0.0,3.26,235.0
2024-02-28T10:00,4.0,51,0.0,0.0,3.5,402.0
2024-02-28T11:00,4.1,48,0.0,0.0,3.98,526.0
2024-02-28T12:00,4.1,46,0.0,0.0,4.46,475.0
2024-02-28T13:00,4.9,43,0.0,0.0,5.2,424.0
2024-02-28T14:00,4.1,48,0.0,0.0,5.79,353.0
2024-02-28T15:00,3.3,55,0.0,0.0,5.76,441.0
2024-02-28T16:00,1.6,65,0.0,0.0,5.35,333.0
2024-02-28T17:00,1.5,69,0.0,0.0,4.9,172.0
2024-02-28T18:00,0.2,80,0.0,0.0,3.45,38.0
2024-02-28T19:00,0.6,80,0.0,0.0,4.07,0.0
2024-02-28T20:00,0.6,82,0.0,0.0,3.1,0.0
2024-02-28T21:00,1.4,79,0.0,0.0,2.9,0.0
2024-02-28T22:00,1.1,78,0.0,0.0,2.93,0.0
2024-02-28T23:00,0.0,80,0.0,0.0,2.89,0.0
2024-02-29T00:00,0.0,79,0.0,0.0,2.94,0.0
2024-02-29T01:00,-0.2,78,0.0,0.0,2.72,0.0
2024-02-29T02:00,-0.3,78,0.0,0.0,2.47,0.0
2024-02-29T03:00,-0.3,74,0.0,0.0,2.28,0.0
2024-02-29T04:00,-1.5,73,0.0,0.0,2.47,0.0
2024-02-29T05:00,-1.3,71,0.0,0.0,2.75,0.0
2024-02-29T06:00,-1.5,70,0.0,0.0,3.04,0.0
2024-02-29T07:00,-1.6,72,0.0,0.0,3.51,1.0
2024-02-29T08:00,-0.8,64,0.0,0.0,4.51,73.0
2024-02-29T09:00,0.1,46,0.0,0.0,5.64,231.0
2024-02-29T10:00,2.4,24,0.0,0.0,5.8,384.0
2024-02-29T11:00,2.2,24,0.0,0.0,4.95,522.0
2024-02-29T12:00,2.1,25,0.0,0.0,4.44,567.0
2024-02-29T13:00,3.3,20,0.0,0.0,4.3,649.0
2024-02-29T14:00,3.4,21,0.0,0.0,4.53,661.0
2024-02-29T15:00,3.5,22,0.0,0.0,4.71,585.0
2024-02-29T16:00,2.6,23,0.0,0.0,4.59,428.0
2024-02-29T17:00,2.5,23,0.0,0.0,4.02,237.0
2024-02-29T18:00,-0.5,37,0.0,0.0,2.02,58.0
2024-02-29T19:00,0.8,33,0.0,0.0,2.41,0.0
2024-02-29T20:00,0.7,33,0.0,0.0,2.19,0.0
2024-02-29T21:00,-2.1,43,0.0,0.0,3.05,0.0
2024-02-29T22:00,-1.5,42,0.0,0.0,4.36,0.0
2024-02-29T23:00,-2.4,31,0.0,0.0,5.71,0.0
2024-03-01T00:00,-2.3,23,0.0,0.0,5.01,0.0
2024-03-01T01:00,-3.2,25,0.0,0.0,3.91,0.0
2024-03-01T02:00,-4.1,29,0.0,0.0,3.03,0.0
2024-03-01T03:00,-5.1,35,0.0,0.0,2.75,0.0
2024-03-01T04:00,-7.2,45,0.0,0.0,2.32,0.0
2024-03-01T05:00,-6.3,43,0.0,0.0,1.9,0.0
2024-03-01T06:00,-5.7,43,0.0,0.0,2.16,0.0
2024-03-01T07:00,-4.8,43,0.0,0.0,1.2,2.0
2024-03-01T08:00,-4.0,36,0.0,0.0,0.7,101.0
2024-03-01T09:00,-3.7,30,0.0,0.0,0.32,294.0
2024-03-01T10:00,0.4,22,0.0,0.0,1.34,481.0
2024-03-01T11:00,0.6,22,0.0,0.0,2.88,628.0
2024-03-01T12:00,0.7,22,0.0,0.0,4.08,718.0
2024-03-01T13:00,3.7,19,0.0,0.0,4.95,742.0
2024-03-01T14:00,3.9,19,0.0,0.0,5.34,698.0
2024-03-01T15:00,4.0,20,0.0,0.0,5.47,590.0
2024-03-01T16:00,4.6,21,0.0,0.0,5.51,431.0
2024-03-01T17:00,4.8,22,0.0,0.0,4.49,239.0
2024-03-01T18:00,2.3,36,0.0,0.0,2.76,60.0
2024-03-01T19:00,2.4,36,0.0,0.0,4.12,0.0
2024-03-01T20:00,2.3,34,0.0,0.0,5.22,0.0
2024-03-01T21:00,2.0,33,0.0,0.0,5.98,0.0
2024-03-01T22:00,1.5,34,0.0,0.0,6.45,0.0
2024-03-01T23:00,1.0,40,0.0,0.0,6.72,0.0
2024-03-02T00:00,0.9,42,0.0,0.0,6.73,0.0
2024-03-02T01:00,0.9,45,0.0,0.0,6.67,0.0
2024-03-02T02:00,1.1,47,0.0,0.0,6.62,0.0
2024-03-02T03:00,1.2,48,0.0,0.0,6.44,0.0
2024-03-02T04:00,0.2,58,0.0,0.0,6.02,0.0
2024-03-02T05:00,0.0,59,0.0,0.0,5.5,0.0
2024-03-02T06:00,0.2,58,0.0,0.0,4.6,0.0
2024-03-02T07:00,0.0,57,0.0,0.0,4.07,3.0
2024-03-02T08:00,0.3,55,0.0,0.0,4.06,102.0
2024-03-02T09:00,0.6,48,0.0,0.0,3.6,292.0
2024-03-02T10:00,6.8,33,0.0,0.0,3.34,475.0
2024-03-02T11:00,7.7,30,0.0,0.0,2.98,620.0
2024-03-02T12:00,8.2,26,0.0,0.0,3.09,707.0
2024-03-02T13:00,10.7,17,0.0,0.0,3.45,730.0
2024-03-02T14:00,10.6,18,0.0,0.0,3.52,687.0
2024-03-02T15:00,10.6,18,0.0,0.0,3.16,582.0
2024-03-02T16:00,9.9,22,0.0,0.0,2.72,426.0
2024-03-02T17:00,10.2,25,0.0,0.0,1.66,237.0
2024-03-02T18:00,6.6,36,0.0,0.0,1.2,61.0
2024-03-02T19:00,4.9,49,0.0,0.0,2.22,0.0
2024-03-02T20:00,4.7,51,0.0,0.0,2.83,0.0
2024-03-02T21:00,4.7,50,0.0,0.0,2.56,0.0
2024-03-02T22:00,3.5,52,0.0,0.0,2.38,0.0
2024-03-02T23:00,1.6,57,0.0,0.0,2.1,0.0
2024-03-03T00:00,1.3,57,0.0,0.0,1.8,0.0
2024-03-03T01:00,1.6,52,0.0,0.0,1.0,0.0
2024-03-03T02:00,0.2,60,0.0,0.0,2.6,0.0
2024-03-03T03:00,-0.5,68,0.0,0.0,3.62,0.0
2024-03-03T04:00,-1.8,79,0.0,0.0,4.19,0.0
2024-03-03T05:00,-1.6,82,0.0,0.0,4.46,0.0
2024-03-03T06:00,-0.6,76,0.0,0.0,4.39,0.0
2024-03-03T07:00,0.1,63,0.0,0.0,4.53,3.0
2024-03-03T08:00,0.8,51,0.0,0.0,5.02,106.0
2024-03-03T09:00,1.3,43,0.0,0.0,5.25,296.0
2024-03-03T10:00,6.8,24,0.0,0.0,5.44,481.0
2024-03-03T11:00,6.8,25,0.0,0.0,5.1,625.0
2024-03-03T12:00,6.2,28,0.0,0.0,4.93,713.0
2024-03-03T13:00,7.3,29,0.0,0.0,5.14,737.0
2024-03-03T14:00,6.4,32,0.0,0.0,5.66,694.0
2024-03-03T15:00,5.7,35,0.0,0.0,5.82,588.0
2024-03-03T16:00,4.1,42,0.0,0.0,5.69,432.0
2024-03-03T17:00,3.8,48,0.0,0.0,5.16,244.0
2024-03-03T18:00,0.6,65,0.0,0.0,4.16,64.0
2024-03-03T19:00,1.0,69,0.0,0.0,4.11,0.0
2024-03-03T20:00,1.3,69,0.0,0.0,4.29,0.0
2024-03-03T21:00,1.5,67,0.0,0.0,4.16,0.0
2024-03-03T22:00,1.2,68,0.0,0.0,3.45,0.0
2024-03-03T23:00,-0.5,75,0.0,0.0,3.2,0.0
2024-03-04T00:00,-0.2,74,0.0,0.0,3.23,0.0
2024-03-04T01:00,-0.6,74,0.0,0.0,3.1,0.0
2024-03-04T02:00,-0.4,73,0.0,0.0,2.91,0.0
2024-03-04T03:00,-0.5,75,0.0,0.0,3.37,0.0
2024-03-04T04:00,-1.2,77,0.0,0.0,3.48,0.0
2024-03-04T05:00,-1.5,78,0.0,0.0,3.64,0.0
2024-03-04T06:00,-0.3,72,0.0,0.0,4.34,0.0
2024-03-04T07:00,-0.3,72,0.0,0.0,4.21,3.0
2024-03-04T08:00,-0.0,72,0.0,0.0,4.65,97.0
2024-03-04T09:00,0.4,72,0.0,0.0,5.12,277.0
2024-03-04T10:00,4.5,62,0.0,0.0,5.35,403.0
2024-03-04T11:00,4.5,62,0.0,0.0,5.75,534.0
2024-03-04T12:00,4.6,63,0.0,0.0,5.93,600.0
2024-03-04T13:00,6.2,60,0.0,0.0,5.91,556.0
2024-03-04T14:00,5.8,61,0.0,0.0,5.52,501.0
2024-03-04T15:00,5.8,61,0.0,0.0,5.81,375.0
2024-03-04T16:00,4.7,66,0.0,0.0,5.83,332.0
2024-03-04T17:00,4.4,67,0.0,0.0,5.33,218.0
2024-03-04T18:00,3.1,73,0.0,0.0,4.75,58.0
2024-03-04T19:00,3.4,72,0.0,0.0,4.83,0.0
2024-03-04T20:00,3.4,73,0.0,0.0,4.4,0.0
2024-03-04T21:00,3.2,74,0.0,0.0,4.25,0.0
2024-03-04T22:00,3.2,75,0.0,0.0,4.83,0.0
2024-03-04T23:00,3.0,77,0.0,0.0,5.29,0.0
2024-03-05T00:00,2.7,77,0.0,0.0,4.88,0.0
2024-03-05T01:00,2.6,77,0.0,0.0,4.57,0.0
2024-03-05T02:00,2.9,73,0.0,0.0,4.79,0.0
2024-03-05T03:00,2.8,69,0.0,0.0,4.66,0.0
2024-03-05T04:00,2.6,70,0.0,0.0,5.14,0.0
2024-03-05T05:00,2.8,67,0.0,0.0,5.24,0.0
2024-03-05T06:00,2.5,61,0.0,0.0,5.59,0.0
2024-03-05T07:00,2.7,55,0.0,0.0,5.59,2.0
2024-03-05T08:00,2.7,53,0.0,0.0,5.59,43.0
2024-03-05T09:00,3.2,48,0.0,0.0,6.11,152.0
2024-03-05T10:00,4.3,40,0.0,0.0,6.39,225.0
2024-03-05T11:00,4.6,40,0.0,0.0,6.5,368.0
2024-03-05T12:00,4.9,39,0.0,0.0,5.83,502.0
2024-03-05T13:00,5.4,35,0.0,0.0,4.96,466.0
2024-03-05T14:00,5.4,35,0.0,0.0,4.37,517.0
2024-03-05T15:00,5.4,35,0.0,0.0,3.88,272.0
2024-03-05T16:00,4.4,39,0.0,0.0,2.6,197.0
2024-03-05T17:00,4.3,43,0.0,0.0,1.87,96.0
2024-03-05T18:00,3.5,52,0.0,0.0,1.02,24.0
2024-03-05T19:00,3.2,58,0.0,0.0,1.12,0.0
2024-03-05T20:00,3.1,61,0.0,0.0,1.52,0.0
2024-03-05T21:00,2.4,69,0.0,0.0,1.44,0.0
2024-03-05T22:00,2.0,73,0.0,0.0,1.28,0.0
2024-03-05T23:00,0.9,75,0.0,0.0,1.42,0.0
2024-03-06T00:00,0.7,76,0.0,0.0,1.61,0.0
2024-03-06T01:00,0.1,77,0.0,0.0,1.77,0.0
2024-03-06T02:00,0.0,77,0.0,0.0,1.81,0.0
2024-03-06T03:00,-0.4,80,0.0,0.0,1.8,0.0
2024-03-06T04:00,-1.2,81,0.0,0.0,1.84,0.0
2024-03-06T05:00,-1.5,81,0.0,0.0,1.9,0.0
2024-03-06T06:00,-0.3,88,0.0,0.0,1.93,0.0
2024-03-06T07:00,-0.3,89,0.0,0.0,2.13,5.0
2024-03-06T08:00,0.3,88,0.0,0.0,1.71,108.0
2024-03-06T09:00,0.7,81,0.0,0.0,1.84,261.0
2024-03-06T10:00,5.1,61,0.0,0.0,2.9,455.0
2024-03-06T11:00,5.1,54,0.0,0.0,3.74,497.0
2024-03-06T12:00,4.8,48,0.0,0.0,3.74,619.0
2024-03-06T13:00,6.0,43,0.0,0.0,3.86,690.0
2024-03-06T14:00,5.5,43,0.0,0.0,4.25,557.0
2024-03-06T15:00,5.0,43,0.0,0.0,4.39,430.0
2024-03-06T16:00,3.8,47,0.0,0.0,4.39,382.0
2024-03-06T17:00,3.3,48,0.0,0.0,4.39,213.0
2024-03-06T18:00,0.5,69,0.0,0.0,4.39,63.0
2024-03-06T19:00,0.5,73,0.0,0.0,3.94,0.0
2024-03-06T20:00,1.1,73,0.0,0.0,3.53,0.0
2024-03-06T21:00,1.0,74,0.0,0.0,3.42,0.0
2024-03-06T22:00,0.9,76,0.0,0.0,3.37,0.0
2024-03-06T23:00,-1.0,82,0.0,0.0,3.01,0.0
2024-03-07T00:00,-1.1,81,0.0,0.0,2.73,0.0
2024-03-07T01:00,-1.6,82,0.0,0.0,2.51,0.0
2024-03-07T02:00,-1.7,81,0.0,0.0,2.2,0.0
2024-03-07T03:00,-1.9,82,0.0,0.0,2.6,0.0
2024-03-07T04:00,-2.8,84,0.0,0.0,2.73,0.0
2024-03-07T05:00,-2.8,85,0.0,0.0,2.64,0.0
2024-03-07T06:00,-1.1,80,0.0,0.0,2.39,0.0
2024-03-07T07:00,-0.4,76,0.0,0.0,2.05,6.0
2024-03-07T08:00,-0.2,76,0.0,0.0,2.66,94.0
2024-03-07T09:00,-0.2,73,0.0,0.0,2.8,235.0
2024-03-07T10:00,5.5,57,0.0,0.0,2.97,392.0
2024-03-07T11:00,6.1,55,0.0,0.0,3.06,558.0
2024-03-07T12:00,6.8,55,0.0,0.0,3.42,655.0
2024-03-07T13:00,9.5,46,0.0,0.0,4.19,718.0
2024-03-07T14:00,10.0,39,0.0,0.0,4.96,697.0
2024-03-07T15:00,10.4,33,0.0,0.0,5.25,594.0
2024-03-07T16:00,9.9,31,0.0,0.0,5.41,438.0
2024-03-07T17:00,10.2,28,0.0,0.0,4.52,239.0
2024-03-07T18:00,7.6,33,0.0,0.0,3.62,69.0
2024-03-07T19:00,7.0,34,0.0,0.0,4.67,0.0
2024-03-07T20:00,6.9,32,0.0,0.0,6.67,0.0
2024-03-07T21:00,7.0,31,0.0,0.0,7.35,0.0
2024-03-07T22:00,6.1,32,0.0,0.0,7.07,0.0
2024-03-07T23:00,4.0,32,0.0,0.0,6.62,0.0
2024-03-08T00:00,3.8,32,0.0,0.0,6.31,0.0
2024-03-08T01:00,3.1,32,0.0,0.0,6.04,0.0
2024-03-08T02:00,2.7,33,0.0,0.0,5.69,0.0
2024-03-08T03:00,2.1,35,0.0,0.0,5.35,0.0
2024-03-08T04:00,0.4,38,0.0,0.0,4.96,0.0
2024-03-08T05:00,-0.2,40,0.0,0.0,4.62,0.0
2024-03-08T06:00,1.2,34,0.0,0.0,3.85,0.0
2024-03-08T07:00,1.1,35,0.0,0.0,3.64,8.0
2024-03-08T08:00,1.6,30,0.0,0.0,4.19,131.0
2024-03-08T09:00,2.3,31,0.0,0.0,4.29,329.0
2024-03-08T10:00,7.2,19,0.0,0.0,5.57,515.0
2024-03-08T11:00,7.3,20,0.0,0.0,5.15,659.0
2024-03-08T12:00,7.6,21,0.0,0.0,4.7,745.0
2024-03-08T13:00,9.6,16,0.0,0.0,4.08,767.0
2024-03-08T14:00,9.8,16,0.0,0.0,3.26,722.0
2024-03-08T15:00,9.8,16,0.0,0.0,2.44,615.0
2024-03-08T16:00,9.8,16,0.0,0.0,1.61,456.0
2024-03-08T17:00,10.0,15,0.0,0.0,0.5,264.0
2024-03-08T18:00,4.1,39,0.0,0.0,1.28,78.0
2024-03-08T19:00,4.0,46,0.0,0.0,1.92,0.0
2024-03-08T20:00,4.0,51,0.0,0.0,2.6,0.0
2024-03-08T21:00,3.6,51,0.0,0.0,2.86,0.0
2024-03-08T22:00,3.1,52,0.0,0.0,3.14,0.0
2024-03-08T23:00,1.1,55,0.0,0.0,3.31,0.0
2024-03-09T00:00,1.1,53,0.0,0.0,3.4,0.0
2024-03-09T01:00,0.6,52,0.0,0.0,3.31,0.0
2024-03-09T02:00,0.3,52,0.0,0.0,3.26,0.0
2024-03-09T03:00,-0.4,51,0.0,0.0,3.2,0.0
2024-03-09T04:00,-1.5,55,0.0,0.0,3.22,0.0
2024-03-09T05:00,-1.9,57,0.0,0.0,3.0,0.0
2024-03-09T06:00,0.1,50,0.0,0.0,2.66,0.0
2024-03-09T07:00,-0.1,50,0.0,0.0,2.72,8.0
2024-03-09T08:00,1.2,46,0.0,0.0,3.14,133.0
2024-03-09T09:00,2.4,43,0.0,0.0,2.98,328.0
2024-03-09T10:00,9.2,25,0.0,0.0,3.33,512.0
2024-03-09T11:00,9.8,25,0.0,0.0,3.8,655.0
2024-03-09T12:00,10.4,24,0.0,0.0,4.27,741.0
2024-03-09T13:00,13.9,18,0.0,0.0,4.52,762.0
2024-03-09T14:00,14.0,18,0.0,0.0,4.61,717.0
2024-03-09T15:00,14.2,18,0.0,0.0,4.59,613.0
2024-03-09T16:00,14.1,20,0.0,0.0,4.4,454.0
2024-03-09T17:00,14.1,21,0.0,0.0,3.21,263.0
2024-03-09T18:00,9.5,33,0.0,0.0,2.72,79.0
2024-03-09T19:00,9.2,35,0.0,0.0,2.6,1.0
2024-03-09T20:00,7.9,38,0.0,0.0,2.77,0.0
2024-03-09T21:00,7.8,38,0.0,0.0,3.26,0.0
2024-03-09T22:00,7.5,40,0.0,0.0,3.85,0.0
2024-03-09T23:00,5.8,45,0.0,0.0,4.25,0.0
2024-03-10T00:00,5.6,46,0.0,0.0,4.34,0.0
2024-03-10T01:00,5.0,48,0.0,0.0,4.1,0.0
2024-03-10T02:00,4.7,49,0.0,0.0,3.72,0.0
2024-03-10T03:00,4.5,50,0.0,0.0,3.56,0.0
2024-03-10T04:00,3.5,55,0.0,0.0,3.28,0.0
2024-03-10T05:00,3.1,57,0.0,0.0,3.09,0.0
2024-03-10T06:00,4.3,55,0.0,0.0,3.05,0.0
2024-03-10T07:00,4.4,55,0.0,0.0,3.31,9.0
2024-03-10T08:00,4.9,55,0.0,0.0,3.72,130.0
2024-03-10T09:00,5.7,52,0.0,0.0,4.12,319.0
2024-03-10T10:00,11.5,38,0.0,0.0,4.52,494.0
2024-03-10T11:00,11.6,38,0.0,0.0,3.98,603.0
2024-03-10T12:00,12.0,38,0.0,0.0,3.98,699.0
2024-03-10T13:00,14.8,33,0.0,0.0,4.07,660.0
2024-03-10T14:00,15.0,33,0.0,0.0,4.0,554.0
2024-03-10T15:00,15.2,32,0.0,0.0,3.55,454.0
2024-03-10T16:00,14.9,36,0.0,0.0,2.42,288.0
2024-03-10T17:00,15.0,36,0.0,0.0,2.1,137.0
2024-03-10T18:00,11.0,49,0.0,0.0,1.75,41.0
2024-03-10T19:00,10.6,51,0.0,0.0,1.98,0.0
2024-03-10T20:00,10.6,51,0.0,0.0,2.28,0.0
2024-03-10T21:00,10.6,51,0.0,0.0,2.55,0.0
2024-03-10T22:00,10.5,53,0.0,0.0,2.27,0.0
2024-03-10T23:00,9.1,57,0.0,0.0,1.97,0.0
2024-03-11T00:00,9.0,59,0.0,0.0,2.28,0.0
2024-03-11T01:00,8.3,61,0.0,0.0,2.22,0.0
2024-03-11T02:00,8.1,63,0.0,0.0,2.3,0.0
2024-03-11T03:00,6.3,73,0.0,0.0,2.86,0.0
