latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.0,117.25,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),windspeed_10m (m/s),winddirection_10m (°),windgusts_10m (m/s),shortwave_radiation (W/m²)
2025-07-13T20:00,30.3,0.00,0.00,0.00,2.62,154,3.70,8.0
2025-07-13T21:00,30.5,0.00,0.00,0.00,2.57,167,3.60,0.0
2025-07-13T22:00,29.7,0.00,0.00,0.00,2.62,173,3.20,0.0
2025-07-13T23:00,27.2,0.00,0.00,0.00,2.44,165,2.90,0.0
2025-07-14T00:00,27.6,0.00,0.00,0.00,2.22,149,2.70,0.0
2025-07-14T01:00,26.7,0.00,0.00,0.00,2.12,137,2.80,0.0
2025-07-14T02:00,26.7,0.00,0.00,0.00,1.96,142,3.10,0.0
2025-07-14T03:00,26.7,0.00,0.00,0.00,1.57,163,2.60,0.0
2025-07-14T04:00,25.5,0.00,0.00,0.00,1.44,194,2.60,0.0
2025-07-14T05:00,25.6,0.00,0.00,0.00,1.37,213,2.60,0.0
2025-07-14T06:00,29.5,0.00,0.00,0.00,1.36,208,2.60,35.0
2025-07-14T07:00,29.4,0.00,0.00,0.00,1.35,228,3.60,150.0
2025-07-14T08:00,29.3,0.00,0.00,0.00,1.01,237,4.00,314.0
2025-07-14T09:00,29.6,0.00,0.00,0.00,1.09,254,4.20,474.0
2025-07-14T10:00,32.8,0.00,0.00,0.00,1.10,265,4.10,590.0
2025-07-14T11:00,32.9,0.00,0.00,0.00,0.25,259,3.70,683.0
2025-07-14T12:00,33.1,0.00,0.00,0.00,0.81,120,4.10,813.0
2025-07-14T13:00,33.9,0.00,0.00,0.00,1.32,143,4.60,726.0
2025-07-14T14:00,34.2,0.00,0.00,0.00,1.60,166,5.00,734.0
2025-07-14T15:00,34.1,0.00,0.00,0.00,1.70,177,4.70,676.0
2025-07-14T16:00,33.3,0.00,0.00,0.00,2.54,170,4.50,448.0
2025-07-14T17:00,33.2,0.00,0.00,0.00,3.39,172,5.50,323.0
2025-07-14T18:00,30.8,0.00,0.00,0.00,2.95,181,5.10,192.0
2025-07-14T19:00,30.7,0.00,0.00,0.00,3.16,175,4.60,87.0
2025-07-14T20:00,30.9,0.00,0.00,0.00,3.44,172,4.70,8.0
2025-07-14T21:00,30.8,0.00,0.00,0.00,3.65,179,5.20,0.0
2025-07-14T22:00,30.0,0.00,0.00,0.00,3.59,188,5.10,0.0
2025-07-14T23:00,28.7,0.00,0.00,0.00,3.37,195,5.00,0.0
2025-07-15T00:00,28.9,0.00,0.00,0.00,3.61,194,5.60,0.0
2025-07-15T01:00,28.1,0.00,0.00,0.00,3.72,197,5.00,0.0
2025-07-15T02:00,28.0,0.00,0.00,0.00,3.46,198,4.70,0.0
2025-07-15T03:00,28.2,0.00,0.00,0.00,3.40,194,5.60,0.0
2025-07-15T04:00,27.6,0.00,0.00,0.00,3.14,189,5.30,0.0
2025-07-15T05:00,27.7,0.00,0.00,0.00,2.81,184,4.60,0.0
2025-07-15T06:00,26.5,0.00,0.00,0.00,2.85,183,3.60,4.0
2025-07-15T07:00,26.1,0.00,0.00,0.00,2.17,199,2.60,15.0
2025-07-15T08:00,26.0,0.00,0.00,0.00,1.36,242,1.80,53.0
2025-07-15T09:00,25.6,0.30,0.30,0.00,0.62,166,3.70,82.0
2025-07-15T10:00,25.9,0.70,0.70,0.00,2.07,143,4.30,308.0
2025-07-15T11:00,25.4,0.80,0.80,0.00,3.55,130,5.90,182.0
2025-07-15T12:00,25.0,0.40,0.40,0.00,3.86,132,5.80,211.0
2025-07-15T13:00,24.5,0.40,0.40,0.00,4.10,128,7.30,155.0
2025-07-15T14:00,24.7,0.00,0.00,0.00,4.29,124,7.30,182.0
2025-07-15T15:00,25.4,0.10,0.10,0.00,5.32,127,9.70,288.0
2025-07-15T16:00,25.8,0.00,0.00,0.00,5.54,130,9.90,220.0
2025-07-15T17:00,25.7,0.00,0.00,0.00,5.24,128,9.10,115.0
2025-07-15T18:00,23.0,0.00,0.00,0.00,5.74,103,9.00,94.0
2025-07-15T19:00,23.3,0.40,0.40,0.00,5.90,103,7.80,24.0
2025-07-15T20:00,23.2,1.60,1.60,0.00,4.73,100,8.00,3.0
2025-07-15T21:00,23.5,0.80,0.80,0.00,4.35,99,7.10,0.0
2025-07-15T22:00,23.7,0.00,0.00,0.00,3.88,83,6.40,0.0
2025-07-15T23:00,22.7,0.00,0.00,0.00,3.72,68,5.10,0.0
2025-07-16T00:00,23.1,0.00,0.00,0.00,3.80,63,4.30,0.0
2025-07-16T01:00,22.8,0.00,0.00,0.00,3.83,61,4.20,0.0
2025-07-16T02:00,22.9,0.00,0.00,0.00,3.74,62,4.40,0.0
2025-07-16T03:00,23.0,0.00,0.00,0.00,3.58,63,5.90,0.0
2025-07-16T04:00,22.9,0.00,0.00,0.00,3.38,65,5.60,0.0
2025-07-16T05:00,23.0,0.00,0.00,0.00,2.89,62,4.80,0.0
2025-07-16T06:00,24.3,0.00,0.00,0.00,2.44,47,4.70,18.0
2025-07-16T07:00,24.2,0.00,0.00,0.00,2.73,49,5.20,106.0
2025-07-16T08:00,24.2,0.00,0.00,0.00,2.45,57,5.20,247.0
2025-07-16T09:00,24.4,0.00,0.00,0.00,1.91,47,5.40,465.0
2025-07-16T10:00,27.3,0.00,0.00,0.00,1.88,25,6.30,610.0
2025-07-16T11:00,27.4,0.00,0.00,0.00,2.11,7,6.80,664.0
2025-07-16T12:00,26.9,0.00,0.00,0.00,2.10,357,6.10,486.0
2025-07-16T13:00,27.8,0.00,0.00,0.00,2.11,355,5.10,349.0
2025-07-16T14:00,28.0,0.10,0.10,0.00,2.26,5,5.50,550.0
2025-07-16T15:00,28.6,0.00,0.00,0.00,2.35,4,5.40,447.0
2025-07-16T16:00,28.9,0.00,0.00,0.00,2.11,353,4.90,366.0
2025-07-16T17:00,29.4,0.00,0.00,0.00,2.21,355,4.80,390.0
2025-07-16T18:00,27.7,0.00,0.00,0.00,1.45,360,4.20,240.0
2025-07-16T19:00,27.5,0.00,0.00,0.00,1.41,6,2.70,91.0
2025-07-16T20:00,27.2,0.00,0.00,0.00,1.58,18,2.60,8.0
2025-07-16T21:00,27.1,0.00,0.00,0.00,1.68,37,2.70,0.0
2025-07-16T22:00,26.7,0.00,0.00,0.00,1.87,44,2.60,0.0
2025-07-16T23:00,25.0,0.00,0.00,0.00,1.80,34,2.50,0.0
2025-07-17T00:00,24.4,0.00,0.00,0.00,1.60,20,2.60,0.0
2025-07-17T01:00,23.8,0.00,0.00,0.00,1.27,351,2.80,0.0
2025-07-17T02:00,24.0,0.00,0.00,0.00,1.40,325,2.80,0.0
2025-07-17T03:00,24.0,0.00,0.00,0.00,1.64,308,2.40,0.0
2025-07-17T04:00,23.4,0.00,0.00,0.00,1.54,295,2.70,0.0
2025-07-17T05:00,23.3,0.00,0.00,0.00,1.46,292,2.60,0.0
2025-07-17T06:00,27.6,0.00,0.00,0.00,2.07,290,3.30,33.0
2025-07-17T07:00,27.8,0.00,0.00,0.00,2.15,298,4.20,155.0
2025-07-17T08:00,28.0,0.00,0.00,0.00,2.33,305,4.90,323.0
2025-07-17T09:00,28.2,0.00,0.00,0.00,2.56,321,5.70,500.0
2025-07-17T10:00,31.6,0.00,0.00,0.00,2.98,335,6.70,662.0
2025-07-17T11:00,32.0,0.00,0.00,0.00,3.04,343,7.60,792.0
2025-07-17T12:00,32.1,0.00,0.00,0.00,2.72,343,7.80,864.0
2025-07-17T13:00,33.7,0.00,0.00,0.00,2.40,337,7.50,880.0
2025-07-17T14:00,34.0,0.00,0.00,0.00,2.21,335,6.70,845.0
2025-07-17T15:00,34.1,0.00,0.00,0.00,2.35,336,5.50,751.0
2025-07-17T16:00,34.3,0.00,0.00,0.00,2.74,342,5.50,601.0
2025-07-17T17:00,34.2,0.00,0.00,0.00,2.45,348,4.40,435.0
2025-07-17T18:00,31.1,0.00,0.00,0.00,1.22,325,1.80,244.0
2025-07-17T19:00,30.9,0.00,0.00,0.00,1.27,296,1.20,92.0
2025-07-17T20:00,30.2,0.00,0.00,0.00,0.67,243,1.60,8.0
2025-07-17T21:00,30.3,0.00,0.00,0.00,0.83,205,1.60,0.0
2025-07-17T22:00,29.5,0.00,0.00,0.00,1.60,219,1.90,0.0
2025-07-17T23:00,26.9,0.00,0.00,0.00,1.90,235,2.20,0.0
2025-07-18T00:00,27.0,0.00,0.00,0.00,1.76,255,2.10,0.0
2025-07-18T01:00,27.3,0.00,0.00,0.00,0.85,298,1.30,0.0
2025-07-18T02:00,26.4,0.00,0.00,0.00,0.60,48,1.40,0.0
2025-07-18T03:00,26.2,0.00,0.00,0.00,1.45,90,1.90,0.0
2025-07-18T04:00,25.1,0.00,0.00,0.00,1.81,114,2.30,0.0
2025-07-18T05:00,25.8,0.00,0.00,0.00,1.93,127,2.50,0.0
2025-07-18T06:00,29.8,0.00,0.00,0.00,1.66,119,2.10,33.0
2025-07-18T07:00,30.0,0.00,0.00,0.00,1.67,129,3.20,156.0
2025-07-18T08:00,30.1,0.00,0.00,0.00,1.91,139,4.10,324.0
2025-07-18T09:00,30.2,0.00,0.00,0.00,2.04,144,4.80,499.0
2025-07-18T10:00,33.2,0.00,0.00,0.00,1.82,148,5.00,657.0
2025-07-18T11:00,33.4,0.00,0.00,0.00,1.36,152,4.80,777.0
2025-07-18T12:00,33.3,0.00,0.00,0.00,0.87,149,5.30,838.0
2025-07-18T13:00,34.2,0.00,0.00,0.00,1.33,124,4.80,791.0
2025-07-18T14:00,34.1,0.00,0.00,0.00,2.30,117,5.30,661.0
2025-07-18T15:00,33.9,0.30,0.30,0.00,3.24,124,6.70,594.0
2025-07-18T16:00,33.3,0.00,0.00,0.00,3.88,128,7.70,462.0
2025-07-18T17:00,33.0,0.00,0.00,0.00,3.82,134,7.10,359.0
2025-07-18T18:00,29.9,0.00,0.00,0.00,2.70,130,5.90,236.0
2025-07-18T19:00,29.8,0.00,0.00,0.00,2.64,127,4.80,96.0
2025-07-18T20:00,29.8,0.00,0.00,0.00,3.08,134,4.70,8.0
2025-07-18T21:00,29.9,0.00,0.00,0.00,3.43,137,5.10,0.0
2025-07-18T22:00,29.3,0.00,0.00,0.00,3.57,143,5.10,0.0
2025-07-18T23:00,27.5,0.00,0.00,0.00,3.58,153,4.90,0.0
2025-07-19T00:00,27.6,0.00,0.00,0.00,3.53,164,5.30,0.0
2025-07-19T01:00,27.3,0.00,0.00,0.00,3.69,171,5.50,0.0
2025-07-19T02:00,27.2,0.00,0.00,0.00,3.65,178,5.00,0.0
2025-07-19T03:00,27.2,0.00,0.00,0.00,3.66,183,5.90,0.0
2025-07-19T04:00,26.4,0.00,0.00,0.00,3.56,184,5.70,0.0
2025-07-19T05:00,26.4,0.00,0.00,0.00,3.16,185,5.10,0.0
2025-07-19T06:00,28.5,0.00,0.00,0.00,3.58,192,5.10,31.0
2025-07-19T07:00,28.8,0.00,0.00,0.00,3.55,190,6.00,153.0
2025-07-19T08:00,29.1,0.00,0.00,0.00,3.62,186,6.40,293.0
2025-07-19T09:00,29.4,0.00,0.00,0.00,2.98,188,6.20,374.0
2025-07-19T10:00,31.9,0.00,0.00,0.00,2.75,181,6.30,455.0
2025-07-19T11:00,32.2,0.00,0.00,0.00,3.19,163,7.00,549.0
2025-07-19T12:00,32.4,0.00,0.00,0.00,3.91,155,8.00,647.0
2025-07-19T13:00,33.3,0.00,0.00,0.00,4.46,150,8.70,730.0
2025-07-19T14:00,32.7,0.00,0.00,0.00,4.78,149,8.60,578.0
2025-07-19T15:00,32.4,0.00,0.00,0.00,4.98,146,9.40,547.0
2025-07-19T16:00,31.6,0.00,0.00,0.00,4.85,139,9.10,438.0
2025-07-19T17:00,31.2,0.00,0.00,0.00,4.55,129,8.20,296.0
2025-07-19T18:00,29.4,0.00,0.00,0.00,4.74,115,7.80,151.0
2025-07-19T19:00,29.3,0.00,0.00,0.00,5.02,121,7.40,58.0
2025-07-19T20:00,29.4,0.00,0.00,0.00,4.86,127,6.80,6.0
2025-07-19T21:00,29.7,0.00,0.00,0.00,4.42,133,6.30,0.0
2025-07-19T22:00,29.3,0.00,0.00,0.00,4.24,137,6.20,0.0
2025-07-19T23:00,28.7,0.00,0.00,0.00,4.23,147,6.20,0.0
2025-07-20T00:00,28.6,0.00,0.00,0.00,4.03,160,6.10,0.0
2025-07-20T01:00,28.2,0.00,0.00,0.00,3.13,172,6.10,0.0
2025-07-20T02:00,28.3,0.00,0.00,0.00,2.45,179,5.90,0.0
2025-07-20T03:00,28.2,0.00,0.00,0.00,2.28,189,4.00,0.0
2025-07-20T04:00,27.7,0.00,0.00,0.00,2.15,198,4.00,0.0
2025-07-20T05:00,27.8,0.00,0.00,0.00,2.40,216,4.30,0.0
2025-07-20T06:00,27.5,0.00,0.00,0.00,1.77,245,5.30,17.0
2025-07-20T07:00,26.9,0.80,0.80,0.00,2.62,278,5.90,62.0
2025-07-20T08:00,25.8,1.10,1.10,0.00,2.52,321,3.60,45.0
2025-07-20T09:00,25.4,1.10,1.10,0.00,2.41,355,2.90,61.0
2025-07-20T10:00,25.4,1.10,1.10,0.00,1.97,24,2.90,49.0
2025-07-20T11:00,25.5,0.90,0.90,0.00,1.39,26,5.10,140.0
2025-07-20T12:00,25.9,0.60,0.60,0.00,0.78,320,4.90,205.0
2025-07-20T13:00,26.0,0.70,0.70,0.00,1.02,281,5.50,147.0
2025-07-20T14:00,26.1,0.90,0.90,0.00,1.60,268,7.00,163.0
2025-07-20T15:00,25.7,1.10,1.10,0.00,1.70,267,3.50,78.0
2025-07-20T16:00,25.2,0.60,0.60,0.00,1.40,266,3.00,99.0
2025-07-20T17:00,25.3,0.40,0.40,0.00,1.30,254,2.00,79.0
2025-07-20T18:00,24.3,0.20,0.20,0.00,1.14,345,1.60,54.0
2025-07-20T19:00,24.6,0.10,0.10,0.00,1.31,40,1.20,32.0
2025-07-20T20:00,24.8,0.00,0.00,0.00,1.25,90,1.70,4.0
2025-07-20T21:00,24.8,0.00,0.00,0.00,1.20,95,1.90,0.0
2025-07-20T22:00,24.9,0.00,0.00,0.00,0.76,79,1.50,0.0
2025-07-20T23:00,24.4,0.00,0.00,0.00,0.55,355,1.20,0.0
2025-07-21T00:00,24.5,0.00,0.00,0.00,0.67,318,1.30,0.0
2025-07-21T01:00,24.4,0.10,0.10,0.00,0.81,317,1.60,0.0
2025-07-21T02:00,24.5,0.20,0.20,0.00,0.92,331,1.90,0.0
2025-07-21T03:00,24.6,0.00,0.00,0.00,1.39,322,2.50,0.0
2025-07-21T04:00,24.1,0.00,0.00,0.00,1.63,333,3.30,0.0
2025-07-21T05:00,24.2,0.00,0.00,0.00,1.58,349,3.30,0.0
2025-07-21T06:00,25.6,0.00,0.00,0.00,0.94,25,3.10,20.0
2025-07-21T07:00,25.5,0.00,0.00,0.00,0.63,72,3.70,102.0
2025-07-21T08:00,25.9,0.00,0.00,0.00,0.40,97,3.40,246.0
2025-07-21T09:00,26.2,0.00,0.00,0.00,0.36,146,3.30,422.0
2025-07-21T10:00,29.5,0.00,0.00,0.00,0.07,225,3.80,574.0
2025-07-21T11:00,29.6,0.00,0.00,0.00,0.60,360,4.10,746.0
2025-07-21T12:00,30.0,0.00,0.00,0.00,0.84,17,4.10,827.0
2025-07-21T13:00,32.2,0.00,0.00,0.00,0.81,68,4.10,854.0
2025-07-21T14:00,32.5,0.00,0.00,0.00,1.39,116,4.20,824.0
2025-07-21T15:00,32.5,0.00,0.00,0.00,2.23,132,5.30,644.0
2025-07-21T16:00,32.3,0.00,0.00,0.00,2.73,140,5.70,502.0
2025-07-21T17:00,32.3,0.00,0.00,0.00,3.11,143,5.90,328.0
2025-07-21T18:00,29.0,0.00,0.00,0.00,3.29,147,5.50,214.0
2025-07-21T19:00,29.1,0.00,0.00,0.00,2.82,147,4.30,80.0
2025-07-21T20:00,28.5,0.00,0.00,0.00,2.65,148,3.70,6.0
2025-07-21T21:00,28.6,0.00,0.00,0.00,2.21,147,3.60,0.0
2025-07-21T22:00,28.0,0.00,0.00,0.00,2.17,151,4.50,0.0
2025-07-21T23:00,26.2,0.00,0.00,0.00,1.83,163,3.80,0.0
2025-07-22T00:00,25.7,0.00,0.00,0.00,1.65,166,2.80,0.0
2025-07-22T01:00,25.8,0.00,0.00,0.00,1.33,160,1.90,0.0
2025-07-22T02:00,26.1,0.00,0.00,0.00,1.44,160,0.90,0.0
2025-07-22T03:00,25.6,0.00,0.00,0.00,1.74,162,2.30,0.0
2025-07-22T04:00,24.6,0.00,0.00,0.00,1.00,143,1.20,0.0
2025-07-22T05:00,24.8,0.00,0.00,0.00,0.58,59,0.90,0.0
2025-07-22T06:00,27.5,0.00,0.00,0.00,0.16,288,1.00,23.0
2025-07-22T07:00,28.0,0.00,0.00,0.00,0.16,288,2.90,114.0
2025-07-22T08:00,28.0,0.00,0.00,0.00,0.66,351,3.40,227.0
2025-07-22T09:00,28.3,0.00,0.00,0.00,0.81,30,4.20,391.0
2025-07-22T10:00,31.4,0.00,0.00,0.00,1.17,70,4.90,586.0
2025-07-22T11:00,31.3,0.00,0.00,0.00,1.87,82,5.40,554.0
2025-07-22T12:00,31.5,0.00,0.00,0.00,2.19,79,6.30,817.0
2025-07-22T13:00,32.9,0.10,0.10,0.00,2.35,91,6.80,823.0
2025-07-22T14:00,32.8,0.00,0.00,0.00,2.74,108,7.30,775.0
2025-07-22T15:00,32.7,0.00,0.00,0.00,3.47,120,7.50,738.0
2025-07-22T16:00,32.1,0.00,0.00,0.00,3.88,128,7.70,595.0
2025-07-22T17:00,31.8,0.00,0.00,0.00,3.91,130,7.30,428.0
2025-07-22T18:00,29.4,0.00,0.00,0.00,3.57,133,6.30,246.0
2025-07-22T19:00,29.5,0.00,0.00,0.00,2.84,118,4.50,92.0
2025-07-22T20:00,29.2,0.00,0.00,0.00,3.00,127,3.80,6.0
2025-07-22T21:00,29.3,0.00,0.00,0.00,2.68,127,3.50,0.0
2025-07-22T22:00,28.8,0.00,0.00,0.00,2.48,133,3.00,0.0
2025-07-22T23:00,27.5,0.00,0.00,0.00,2.40,144,2.60,0.0
2025-07-23T00:00,27.4,0.00,0.00,0.00,2.36,159,2.50,0.0
2025-07-23T01:00,27.2,0.00,0.00,0.00,1.94,168,2.40,0.0
2025-07-23T02:00,27.3,0.00,0.00,0.00,1.58,169,2.30,0.0
2025-07-23T03:00,27.6,0.00,0.00,0.00,1.41,172,2.30,0.0
2025-07-23T04:00,27.2,0.00,0.00,0.00,1.23,159,2.10,0.0
2025-07-23T05:00,27.2,0.00,0.00,0.00,1.35,165,2.10,0.0
2025-07-23T06:00,28.6,0.00,0.00,0.00,3.26,195,3.40,24.0
2025-07-23T07:00,28.6,0.20,0.20,0.00,2.29,216,6.00,121.0
2025-07-23T08:00,28.2,0.20,0.20,0.00,1.89,217,5.50,224.0
2025-07-23T09:00,28.6,0.00,0.00,0.00,2.26,205,5.50,411.0
2025-07-23T10:00,31.8,0.10,0.10,0.00,2.66,200,6.10,571.0
2025-07-23T11:00,32.0,0.10,0.10,0.00,2.56,192,6.90,661.0
2025-07-23T12:00,32.2,0.10,0.10,0.00,2.81,185,7.60,776.0
2025-07-23T13:00,32.9,0.10,0.10,0.00,3.30,178,7.90,699.0
2025-07-23T14:00,32.4,0.10,0.10,0.00,4.72,185,8.20,602.0
2025-07-23T15:00,32.8,0.10,0.10,0.00,5.06,176,9.80,430.0
2025-07-23T16:00,32.0,0.00,0.00,0.00,4.76,183,9.30,442.0
2025-07-23T17:00,31.5,0.00,0.00,0.00,4.53,186,8.40,364.0
2025-07-23T18:00,29.6,0.00,0.00,0.00,3.43,188,6.70,218.0
2025-07-23T19:00,29.2,0.00,0.00,0.00,2.35,182,5.00,82.0
2025-07-23T20:00,28.7,0.00,0.00,0.00,2.97,174,4.70,5.0
2025-07-23T21:00,28.7,0.00,0.00,0.00,3.21,169,5.10,0.0
2025-07-23T22:00,28.3,0.00,0.00,0.00,2.79,171,4.70,0.0
2025-07-23T23:00,27.9,0.20,0.20,0.00,2.62,172,4.40,0.0
2025-07-24T00:00,27.8,0.30,0.30,0.00,2.75,170,4.30,0.0
2025-07-24T01:00,27.4,0.50,0.50,0.00,2.60,177,5.00,0.0
2025-07-24T02:00,27.4,1.40,1.40,0.00,2.75,182,5.00,0.0
2025-07-24T03:00,26.9,0.90,0.90,0.00,2.56,186,4.80,0.0
2025-07-24T04:00,26.4,1.50,1.50,0.00,2.23,189,5.90,0.0
2025-07-24T05:00,26.4,2.00,2.00,0.00,2.00,193,5.40,0.0
2025-07-24T06:00,27.9,2.10,2.10,0.00,2.40,176,4.30,11.0
2025-07-24T07:00,27.8,1.60,1.60,0.00,2.40,184,4.40,42.0
2025-07-24T08:00,27.9,1.40,1.40,0.00,2.05,183,5.20,83.0
2025-07-24T09:00,28.0,1.70,1.70,0.00,2.36,175,5.20,138.0
2025-07-24T10:00,30.2,1.00,1.00,0.00,2.90,179,5.90,208.0
2025-07-24T11:00,30.5,0.10,0.10,0.00,3.17,186,6.80,227.0
2025-07-24T12:00,31.1,0.10,0.10,0.00,3.36,185,8.30,352.0
2025-07-24T13:00,32.2,0.20,0.20,0.00,3.30,178,9.20,451.0
2025-07-24T14:00,33.0,0.30,0.30,0.00,3.58,168,9.10,600.0
2025-07-24T15:00,32.9,0.10,0.10,0.00,3.94,156,8.80,516.0
2025-07-24T16:00,32.6,1.00,1.00,0.00,4.41,151,8.80,390.0
2025-07-24T17:00,31.3,0.40,0.40,0.00,4.15,149,6.80,213.0
2025-07-24T18:00,29.1,0.30,0.30,0.00,4.64,150,7.60,129.0
2025-07-24T19:00,29.3,0.10,0.10,0.00,3.18,167,6.30,51.0
2025-07-24T20:00,29.7,0.00,0.00,0.00,3.07,158,5.80,3.0
2025-07-24T21:00,30.0,0.00,0.00,0.00,2.53,162,5.60,0.0
2025-07-24T22:00,29.6,0.00,0.00,0.00,2.09,169,5.00,0.0
2025-07-24T23:00,29.3,0.00,0.00,0.00,2.08,170,5.20,0.0
2025-07-25T00:00,29.4,0.10,0.10,0.00,1.97,144,6.00,0.0
2025-07-25T01:00,29.1,0.10,0.10,0.00,2.72,148,5.40,0.0
2025-07-25T02:00,29.0,0.10,0.10,0.00,3.36,157,5.50,0.0
2025-07-25T03:00,29.0,0.00,0.00,0.00,3.63,168,6.60,0.0
2025-07-25T04:00,28.3,0.00,0.00,0.00,3.80,180,6.80,0.0
2025-07-25T05:00,28.3,0.00,0.00,0.00,3.64,193,6.50,0.0
2025-07-25T06:00,29.1,0.00,0.00,0.00,3.83,202,6.40,23.0
2025-07-25T07:00,29.3,0.00,0.00,0.00,3.66,202,6.40,115.0
2025-07-25T08:00,29.5,0.00,0.00,0.00,3.49,199,7.80,221.0
2025-07-25T09:00,29.8,0.00,0.00,0.00,3.85,203,9.40,422.0
2025-07-25T10:00,32.3,0.00,0.00,0.00,3.93,202,9.60,605.0
2025-07-25T11:00,32.5,0.00,0.00,0.00,3.72,197,9.50,704.0
2025-07-25T12:00,32.8,0.00,0.00,0.00,3.45,190,8.70,784.0
2025-07-25T13:00,33.8,0.00,0.00,0.00,3.55,180,8.30,776.0
2025-07-25T14:00,33.7,0.00,0.00,0.00,3.94,168,8.00,612.0
2025-07-25T15:00,34.2,0.00,0.00,0.00,4.33,158,8.60,590.0
2025-07-25T16:00,34.0,0.00,0.00,0.00,4.59,152,8.30,436.0
2025-07-25T17:00,33.4,0.00,0.00,0.00,4.24,146,7.80,333.0
2025-07-25T18:00,31.2,0.00,0.00,0.00,4.78,143,7.00,226.0
2025-07-25T19:00,30.7,0.00,0.00,0.00,4.35,146,6.20,78.0
2025-07-25T20:00,30.7,0.00,0.00,0.00,4.04,146,6.00,5.0
2025-07-25T21:00,30.7,0.00,0.00,0.00,3.84,148,6.20,0.0
2025-07-25T22:00,30.4,0.00,0.00,0.00,3.65,147,6.20,0.0
2025-07-25T23:00,29.2,0.00,0.00,0.00,3.58,150,6.10,0.0
2025-07-26T00:00,29.3,0.00,0.00,0.00,3.53,155,5.90,0.0
2025-07-26T01:00,28.8,0.00,0.00,0.00,3.83,160,5.80,0.0
2025-07-26T02:00,28.7,0.00,0.00,0.00,3.87,169,5.50,0.0
2025-07-26T03:00,28.6,0.00,0.00,0.00,3.65,182,6.40,0.0
2025-07-26T04:00,28.1,0.00,0.00,0.00,3.57,186,6.10,0.0
2025-07-26T05:00,28.0,0.00,0.00,0.00,3.56,191,6.00,0.0
2025-07-26T06:00,29.8,0.00,0.00,0.00,4.03,194,6.30,23.0
2025-07-26T07:00,30.0,0.00,0.00,0.00,3.97,197,6.80,113.0
2025-07-26T08:00,30.1,0.00,0.00,0.00,4.16,198,7.90,253.0
2025-07-26T09:00,30.3,0.00,0.00,0.00,4.21,204,8.20,379.0
2025-07-26T10:00,32.9,0.00,0.00,0.00,4.17,203,8.20,545.0
2025-07-26T11:00,33.0,0.00,0.00,0.00,4.00,196,7.90,615.0
2025-07-26T12:00,33.0,0.00,0.00,0.00,4.07,186,8.00,679.0
2025-07-26T13:00,34.3,0.00,0.00,0.00,4.35,177,7.90,482.0
2025-07-26T14:00,34.8,0.00,0.00,0.00,4.86,171,8.70,637.0
2025-07-26T15:00,35.0,0.00,0.00,0.00,4.60,166,9.20,644.0
2025-07-26T16:00,34.6,0.00,0.00,0.00,4.57,162,8.50,540.0
2025-07-26T17:00,34.1,0.00,0.00,0.00,3.89,154,7.40,383.0
2025-07-26T18:00,31.8,0.00,0.00,0.00,3.47,152,6.70,231.0
2025-07-26T19:00,31.6,0.00,0.00,0.00,3.14,143,5.60,83.0
2025-07-26T20:00,31.3,0.00,0.00,0.00,3.15,147,5.40,5.0
2025-07-26T21:00,31.3,0.00,0.00,0.00,3.00,150,5.50,0.0
2025-07-26T22:00,30.8,0.00,0.00,0.00,2.95,154,5.50,0.0
2025-07-26T23:00,29.6,0.00,0.00,0.00,2.85,158,5.20,0.0
2025-07-27T00:00,29.5,0.00,0.00,0.00,2.89,162,4.80,0.0
2025-07-27T01:00,29.0,0.00,0.00,0.00,2.78,166,4.50,0.0
2025-07-27T02:00,29.1,0.00,0.00,0.00,2.80,169,4.50,0.0
2025-07-27T03:00,29.1,0.20,0.20,0.00,2.95,180,5.30,0.0
2025-07-27T04:00,28.3,0.00,0.00,0.00,2.84,190,4.90,0.0
2025-07-27T05:00,28.2,0.00,0.00,0.00,2.95,195,5.00,0.0
2025-07-27T06:00,30.3,0.00,0.00,0.00,3.12,202,5.40,17.0
2025-07-27T07:00,30.5,0.00,0.00,0.00,3.44,213,6.10,105.0
2025-07-27T08:00,30.7,0.00,0.00,0.00,3.72,221,7.20,266.0
2025-07-27T09:00,31.1,0.00,0.00,0.00,3.40,223,7.20,436.0
2025-07-27T10:00,33.9,0.00,0.00,0.00,3.05,212,6.90,588.0
2025-07-27T11:00,34.3,0.00,0.00,0.00,3.08,200,7.10,740.0
2025-07-27T12:00,34.6,0.00,0.00,0.00,3.41,191,7.10,777.0
2025-07-27T13:00,36.0,0.00,0.00,0.00,3.56,185,7.10,820.0
2025-07-27T14:00,35.8,0.00,0.00,0.00,3.50,180,6.90,745.0
2025-07-27T15:00,35.5,0.00,0.00,0.00,3.56,175,7.20,602.0
2025-07-27T16:00,34.7,0.00,0.00,0.00,3.50,170,6.80,565.0
2025-07-27T17:00,34.6,0.00,0.00,0.00,2.96,161,5.70,386.0
2025-07-27T18:00,32.0,0.00,0.00,0.00,1.95,177,4.00,203.0
2025-07-27T19:00,31.5,0.00,0.00,0.00,1.36,188,4.00,73.0
2025-07-27T20:00,31.3,0.00,0.00,0.00,1.13,167,4.60,4.0
