latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
36.0,114.25,83.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),windspeed_10m (m/s),winddirection_10m (°),windgusts_10m (m/s),shortwave_radiation (W/m²)
2025-04-21T09:00,17.1,1.40,1.40,0.00,2.41,167,5.90,259.0
2025-04-21T10:00,18.6,1.10,1.10,0.00,2.37,173,6.80,349.0
2025-04-21T11:00,18.7,0.50,0.50,0.00,2.64,153,7.40,468.0
2025-04-21T12:00,19.8,0.10,0.10,0.00,2.68,153,8.10,695.0
2025-04-21T13:00,21.7,0.00,0.00,0.00,2.88,154,8.00,756.0
2025-04-21T14:00,22.4,0.00,0.00,0.00,2.67,159,6.90,732.0
2025-04-21T15:00,22.9,0.00,0.00,0.00,1.35,149,4.30,380.0
2025-04-21T16:00,22.8,0.10,0.10,0.00,1.56,50,4.90,429.0
2025-04-21T17:00,21.6,0.40,0.40,0.00,3.16,35,6.60,207.0
2025-04-21T18:00,19.3,0.10,0.10,0.00,2.42,30,6.40,42.0
2025-04-21T19:00,19.6,0.00,0.00,0.00,2.55,16,7.40,19.0
2025-04-21T20:00,19.9,0.00,0.00,0.00,2.51,13,6.50,0.0
2025-04-21T21:00,20.2,0.00,0.00,0.00,2.10,3,5.10,0.0
2025-04-21T22:00,20.2,0.00,0.00,0.00,2.65,360,4.50,0.0
2025-04-21T23:00,18.0,0.00,0.00,0.00,2.82,353,4.30,0.0
2025-04-22T00:00,18.1,0.00,0.00,0.00,2.77,340,4.10,0.0
2025-04-22T01:00,17.8,0.00,0.00,0.00,2.82,343,3.90,0.0
2025-04-22T02:00,17.6,0.00,0.00,0.00,2.84,351,3.50,0.0
2025-04-22T03:00,17.5,0.10,0.10,0.00,3.00,358,5.70,0.0
2025-04-22T04:00,16.4,0.00,0.00,0.00,2.95,360,5.70,0.0
2025-04-22T05:00,17.3,0.00,0.00,0.00,2.96,356,5.70,0.0
2025-04-22T06:00,18.7,0.00,0.00,0.00,2.65,357,5.60,2.0
2025-04-22T07:00,19.0,0.00,0.00,0.00,3.50,358,6.60,75.0
2025-04-22T08:00,18.8,0.00,0.00,0.00,4.07,5,8.40,239.0
2025-04-22T09:00,18.4,0.00,0.00,0.00,4.66,15,9.80,460.0
2025-04-22T10:00,21.9,0.00,0.00,0.00,4.60,19,10.10,613.0
2025-04-22T11:00,21.8,0.00,0.00,0.00,4.35,22,9.60,724.0
2025-04-22T12:00,22.0,0.00,0.00,0.00,3.62,26,8.80,909.0
2025-04-22T13:00,24.0,0.00,0.00,0.00,2.90,32,7.90,934.0
2025-04-22T14:00,24.0,0.00,0.00,0.00,2.26,47,7.10,889.0
2025-04-22T15:00,24.0,0.00,0.00,0.00,2.05,77,5.90,745.0
2025-04-22T16:00,23.8,0.00,0.00,0.00,2.68,104,6.30,585.0
2025-04-22T17:00,23.3,0.00,0.00,0.00,3.30,125,6.30,365.0
2025-04-22T18:00,19.8,0.00,0.00,0.00,2.57,153,4.60,181.0
2025-04-22T19:00,20.2,0.00,0.00,0.00,2.58,171,4.50,39.0
2025-04-22T20:00,20.2,0.00,0.00,0.00,2.95,178,4.70,0.0
2025-04-22T21:00,20.3,0.00,0.00,0.00,2.82,186,4.70,0.0
2025-04-22T22:00,19.8,0.00,0.00,0.00,2.61,192,5.10,0.0
2025-04-22T23:00,17.2,0.00,0.00,0.00,2.86,199,5.60,0.0
2025-04-23T00:00,17.0,0.00,0.00,0.00,2.82,210,5.60,0.0
2025-04-23T01:00,16.4,0.00,0.00,0.00,2.53,218,5.60,0.0
2025-04-23T02:00,16.0,0.00,0.00,0.00,2.44,226,5.30,0.0
2025-04-23T03:00,15.4,0.00,0.00,0.00,2.44,235,4.70,0.0
2025-04-23T04:00,13.8,0.00,0.00,0.00,2.51,247,4.60,0.0
2025-04-23T05:00,13.3,0.00,0.00,0.00,2.52,256,4.50,0.0
2025-04-23T06:00,15.5,0.00,0.00,0.00,2.75,267,4.80,3.0
2025-04-23T07:00,16.3,0.00,0.00,0.00,2.95,269,5.20,92.0
2025-04-23T08:00,19.2,0.00,0.00,0.00,2.50,273,5.00,284.0
2025-04-23T09:00,21.6,0.00,0.00,0.00,2.27,278,4.90,488.0
2025-04-23T10:00,28.5,0.00,0.00,0.00,2.65,281,5.70,680.0
2025-04-23T11:00,29.1,0.00,0.00,0.00,2.22,293,6.20,833.0
2025-04-23T12:00,29.1,0.00,0.00,0.00,1.66,314,5.50,930.0
2025-04-23T13:00,31.8,0.00,0.00,0.00,0.81,277,4.70,953.0
2025-04-23T14:00,31.9,0.00,0.00,0.00,0.81,227,4.30,908.0
2025-04-23T15:00,31.9,0.00,0.00,0.00,1.16,205,4.40,798.0
2025-04-23T16:00,31.8,0.00,0.00,0.00,1.85,182,4.70,635.0
2025-04-23T17:00,31.2,0.00,0.00,0.00,3.04,163,5.70,435.0
2025-04-23T18:00,25.7,0.00,0.00,0.00,3.81,177,6.90,225.0
2025-04-23T19:00,26.2,0.00,0.00,0.00,3.54,188,6.70,52.0
2025-04-23T20:00,25.7,0.00,0.00,0.00,3.16,198,6.30,0.0
2025-04-23T21:00,24.9,0.00,0.00,0.00,2.65,216,5.40,0.0
2025-04-23T22:00,22.9,0.00,0.00,0.00,2.26,239,4.40,0.0
2025-04-23T23:00,21.0,0.00,0.00,0.00,2.89,323,7.90,0.0
2025-04-24T00:00,22.4,0.00,0.00,0.00,6.20,360,15.10,0.0
2025-04-24T01:00,21.6,0.00,0.00,0.00,7.36,14,14.00,0.0
2025-04-24T02:00,20.5,0.00,0.00,0.00,7.27,22,11.10,0.0
2025-04-24T03:00,20.3,0.00,0.00,0.00,6.17,22,11.60,0.0
2025-04-24T04:00,18.4,0.00,0.00,0.00,5.44,20,10.30,0.0
2025-04-24T05:00,18.3,0.00,0.00,0.00,5.26,14,9.90,0.0
2025-04-24T06:00,18.9,0.00,0.00,0.00,4.65,12,9.40,3.0
2025-04-24T07:00,18.0,0.00,0.00,0.00,4.82,13,9.40,44.0
2025-04-24T08:00,17.8,0.00,0.00,0.00,5.06,20,10.10,237.0
2025-04-24T09:00,17.8,0.00,0.00,0.00,5.03,34,10.30,456.0
2025-04-24T10:00,20.5,0.00,0.00,0.00,4.28,43,9.70,659.0
2025-04-24T11:00,20.2,0.00,0.00,0.00,3.36,44,8.70,786.0
2025-04-24T12:00,20.3,0.00,0.00,0.00,2.55,47,7.90,897.0
2025-04-24T13:00,22.3,0.00,0.00,0.00,2.15,59,7.30,922.0
2025-04-24T14:00,22.3,0.00,0.00,0.00,2.00,87,7.00,855.0
2025-04-24T15:00,22.2,0.00,0.00,0.00,2.55,113,6.80,763.0
2025-04-24T16:00,22.1,0.00,0.00,0.00,3.26,130,7.40,606.0
2025-04-24T17:00,22.0,0.00,0.00,0.00,3.76,144,7.50,413.0
2025-04-24T18:00,18.4,0.00,0.00,0.00,3.40,170,6.00,205.0
2025-04-24T19:00,18.5,0.00,0.00,0.00,2.50,179,4.50,48.0
2025-04-24T20:00,18.7,0.00,0.00,0.00,2.40,181,4.60,0.0
2025-04-24T21:00,18.7,0.00,0.00,0.00,2.57,188,5.00,0.0
2025-04-24T22:00,17.8,0.00,0.00,0.00,2.68,194,5.00,0.0
2025-04-24T23:00,14.5,0.00,0.00,0.00,2.67,201,4.90,0.0
2025-04-25T00:00,14.1,0.00,0.00,0.00,2.38,210,4.60,0.0
2025-04-25T01:00,13.4,0.00,0.00,0.00,2.15,211,4.40,0.0
2025-04-25T02:00,13.4,0.00,0.00,0.00,2.11,211,4.50,0.0
2025-04-25T03:00,13.3,0.00,0.00,0.00,2.20,210,4.30,0.0
2025-04-25T04:00,12.2,0.00,0.00,0.00,2.47,212,4.80,0.0
2025-04-25T05:00,12.1,0.00,0.00,0.00,2.73,208,5.30,0.0
2025-04-25T06:00,16.3,0.00,0.00,0.00,2.62,211,5.50,4.0
2025-04-25T07:00,17.2,0.00,0.00,0.00,2.80,211,6.30,98.0
2025-04-25T08:00,17.9,0.00,0.00,0.00,2.56,201,7.00,287.0
2025-04-25T09:00,18.6,0.00,0.00,0.00,3.15,190,8.70,492.0
2025-04-25T10:00,24.1,0.00,0.00,0.00,3.83,187,10.30,677.0
2025-04-25T11:00,24.2,0.00,0.00,0.00,4.22,185,11.50,819.0
2025-04-25T12:00,24.2,0.00,0.00,0.00,4.51,183,12.50,903.0
2025-04-25T13:00,27.2,0.00,0.00,0.00,5.31,183,13.10,911.0
2025-04-25T14:00,27.2,0.00,0.00,0.00,6.17,185,13.20,877.0
2025-04-25T15:00,27.1,0.00,0.00,0.00,6.74,186,13.60,771.0
2025-04-25T16:00,26.7,0.00,0.00,0.00,6.81,188,13.50,616.0
2025-04-25T17:00,26.4,0.00,0.00,0.00,7.01,187,13.30,411.0
2025-04-25T18:00,23.2,0.00,0.00,0.00,6.48,185,11.60,218.0
2025-04-25T19:00,23.7,0.00,0.00,0.00,6.55,187,11.30,53.0
2025-04-25T20:00,23.7,0.00,0.00,0.00,6.25,190,11.00,0.0
2025-04-25T21:00,23.5,0.00,0.00,0.00,5.87,194,10.60,0.0
2025-04-25T22:00,23.2,0.00,0.00,0.00,5.25,198,9.80,0.0
2025-04-25T23:00,21.0,0.00,0.00,0.00,4.96,202,9.10,0.0
2025-04-26T00:00,20.9,0.00,0.00,0.00,4.87,202,8.90,0.0
2025-04-26T01:00,20.3,0.00,0.00,0.00,4.60,202,8.70,0.0
2025-04-26T02:00,20.1,0.00,0.00,0.00,4.29,201,8.00,0.0
2025-04-26T03:00,19.8,0.00,0.00,0.00,3.94,200,7.60,0.0
2025-04-26T04:00,17.6,0.00,0.00,0.00,3.69,201,7.20,0.0
2025-04-26T05:00,17.4,0.00,0.00,0.00,3.64,201,7.10,0.0
2025-04-26T06:00,20.2,0.00,0.00,0.00,3.27,199,7.20,4.0
2025-04-26T07:00,20.3,0.00,0.00,0.00,3.61,199,7.60,87.0
2025-04-26T08:00,20.4,0.00,0.00,0.00,3.93,195,8.70,254.0
2025-04-26T09:00,20.5,0.00,0.00,0.00,4.51,190,9.90,410.0
2025-04-26T10:00,26.4,0.00,0.00,0.00,5.51,188,11.50,572.0
2025-04-26T11:00,26.6,0.00,0.00,0.00,6.52,191,13.10,708.0
2025-04-26T12:00,26.6,0.00,0.00,0.00,7.06,194,14.10,772.0
2025-04-26T13:00,28.8,0.00,0.00,0.00,7.29,196,14.50,777.0
2025-04-26T14:00,28.6,0.00,0.00,0.00,7.44,196,14.70,725.0
2025-04-26T15:00,28.5,0.00,0.00,0.00,7.56,193,14.80,600.0
2025-04-26T16:00,27.6,0.00,0.00,0.00,7.52,192,14.60,512.0
2025-04-26T17:00,27.6,0.00,0.00,0.00,6.90,190,12.70,296.0
2025-04-26T18:00,25.3,0.00,0.00,0.00,5.91,188,11.10,164.0
2025-04-26T19:00,24.9,0.00,0.00,0.00,5.40,188,10.00,51.0
2025-04-26T20:00,24.6,0.00,0.00,0.00,5.03,190,9.40,0.0
2025-04-26T21:00,24.6,0.00,0.00,0.00,4.68,196,9.30,0.0
2025-04-26T22:00,24.0,0.00,0.00,0.00,4.15,202,8.60,0.0
2025-04-26T23:00,21.8,0.00,0.00,0.00,3.63,203,7.40,0.0
2025-04-27T00:00,21.6,0.00,0.00,0.00,3.42,207,6.20,0.0
2025-04-27T01:00,20.7,0.00,0.00,0.00,3.16,211,5.30,0.0
2025-04-27T02:00,20.2,0.00,0.00,0.00,2.87,211,4.90,0.0
2025-04-27T03:00,19.8,0.00,0.00,0.00,2.41,214,4.70,0.0
2025-04-27T04:00,18.6,0.00,0.00,0.00,2.09,226,3.90,0.0
2025-04-27T05:00,17.8,0.00,0.00,0.00,1.89,238,3.50,0.0
2025-04-27T06:00,19.4,0.00,0.00,0.00,1.60,250,3.20,4.0
2025-04-27T07:00,20.6,0.00,0.00,0.00,2.08,305,5.40,65.0
2025-04-27T08:00,22.4,0.00,0.00,0.00,5.30,358,13.50,255.0
2025-04-27T09:00,21.6,0.00,0.00,0.00,9.40,6,19.00,455.0
2025-04-27T10:00,23.3,0.00,0.00,0.00,9.74,8,19.10,598.0
2025-04-27T11:00,22.9,0.00,0.00,0.00,9.56,11,18.70,791.0
2025-04-27T12:00,22.6,0.00,0.00,0.00,8.74,14,17.60,821.0
2025-04-27T13:00,21.4,0.00,0.00,0.00,8.16,18,16.10,565.0
2025-04-27T14:00,21.2,0.00,0.00,0.00,7.94,20,15.00,491.0
2025-04-27T15:00,22.2,0.00,0.00,0.00,7.53,23,14.90,681.0
2025-04-27T16:00,21.1,0.00,0.00,0.00,6.78,25,13.50,576.0
2025-04-27T17:00,21.2,0.00,0.00,0.00,5.93,25,11.50,372.0
2025-04-27T18:00,18.9,0.00,0.00,0.00,3.60,38,8.60,202.0
2025-04-27T19:00,18.5,0.00,0.00,0.00,1.94,46,3.90,46.0
2025-04-27T20:00,17.7,0.00,0.00,0.00,1.38,19,3.40,0.0
2025-04-27T21:00,18.3,0.00,0.00,0.00,1.20,343,3.30,0.0
2025-04-27T22:00,17.7,0.00,0.00,0.00,1.52,319,2.50,0.0
2025-04-27T23:00,13.5,0.00,0.00,0.00,1.72,306,2.30,0.0
2025-04-28T00:00,13.6,0.00,0.00,0.00,1.77,292,2.40,0.0
2025-04-28T01:00,12.6,0.00,0.00,0.00,1.51,276,2.30,0.0
2025-04-28T02:00,12.9,0.00,0.00,0.00,1.60,266,2.40,0.0
2025-04-28T03:00,12.4,0.00,0.00,0.00,2.22,262,3.90,0.0
2025-04-28T04:00,11.0,0.00,0.00,0.00,2.47,263,4.30,0.0
2025-04-28T05:00,11.6,0.00,0.00,0.00,2.57,262,4.40,0.0
2025-04-28T06:00,15.3,0.00,0.00,0.00,2.56,266,4.50,5.0
2025-04-28T07:00,17.2,0.00,0.00,0.00,2.85,269,5.00,107.0
2025-04-28T08:00,19.5,0.00,0.00,0.00,2.11,274,4.60,302.0
2025-04-28T09:00,20.6,0.00,0.00,0.00,1.98,280,4.70,510.0
2025-04-28T10:00,27.7,0.00,0.00,0.00,2.13,294,5.00,696.0
2025-04-28T11:00,27.2,0.00,0.00,0.00,1.88,281,4.80,838.0
2025-04-28T12:00,27.1,0.00,0.00,0.00,1.46,264,4.70,923.0
2025-04-28T13:00,29.8,0.00,0.00,0.00,0.87,239,4.70,945.0
2025-04-28T14:00,29.8,0.00,0.00,0.00,0.91,189,5.10,901.0
2025-04-28T15:00,29.8,0.00,0.00,0.00,1.32,171,4.90,796.0
2025-04-28T16:00,29.5,0.00,0.00,0.00,2.12,165,5.50,637.0
2025-04-28T17:00,29.3,0.00,0.00,0.00,3.29,160,6.60,442.0
2025-04-28T18:00,24.5,0.00,0.00,0.00,3.31,160,6.30,235.0
2025-04-28T19:00,24.9,0.00,0.00,0.00,3.41,169,6.30,60.0
2025-04-28T20:00,24.6,0.00,0.00,0.00,3.80,178,6.80,0.0
2025-04-28T21:00,24.2,0.00,0.00,0.00,4.32,190,7.60,0.0
2025-04-28T22:00,22.9,0.00,0.00,0.00,4.33,199,7.90,0.0
2025-04-28T23:00,20.5,0.00,0.00,0.00,4.01,209,7.60,0.0
2025-04-29T00:00,20.0,0.00,0.00,0.00,3.61,217,7.60,0.0
2025-04-29T01:00,19.1,0.00,0.00,0.00,3.39,224,7.40,0.0
2025-04-29T02:00,18.5,0.00,0.00,0.00,3.42,232,7.00,0.0
2025-04-29T03:00,17.9,0.00,0.00,0.00,3.23,238,6.10,0.0
2025-04-29T04:00,16.4,0.00,0.00,0.00,3.27,245,6.00,0.0
2025-04-29T05:00,15.6,0.00,0.00,0.00,3.20,247,5.80,0.0
2025-04-29T06:00,17.9,0.00,0.00,0.00,2.96,254,5.90,6.0
2025-04-29T07:00,19.9,0.00,0.00,0.00,3.37,252,6.30,111.0
2025-04-29T08:00,21.5,0.00,0.00,0.00,2.65,248,6.10,307.0
2025-04-29T09:00,23.8,0.00,0.00,0.00,2.37,242,6.20,516.0
2025-04-29T10:00,30.3,0.00,0.00,0.00,2.62,257,7.20,702.0
2025-04-29T11:00,30.7,0.00,0.00,0.00,2.82,276,7.60,844.0
2025-04-29T12:00,30.7,0.00,0.00,0.00,2.69,285,7.60,932.0
2025-04-29T13:00,32.8,0.00,0.00,0.00,2.49,280,7.40,955.0
2025-04-29T14:00,32.7,0.00,0.00,0.00,2.11,277,6.70,909.0
2025-04-29T15:00,32.6,0.00,0.00,0.00,1.75,283,5.30,809.0
2025-04-29T16:00,32.1,0.00,0.00,0.00,1.48,294,4.30,640.0
2025-04-29T17:00,32.2,0.00,0.00,0.00,0.56,333,2.20,382.0
2025-04-29T18:00,26.5,0.00,0.00,0.00,2.55,160,3.30,190.0
2025-04-29T19:00,26.5,0.00,0.00,0.00,3.81,175,5.70,56.0
2025-04-29T20:00,26.8,0.00,0.00,0.00,4.27,190,7.00,0.0
2025-04-29T21:00,26.6,0.00,0.00,0.00,4.29,201,7.60,0.0
2025-04-29T22:00,24.2,0.00,0.00,0.00,4.17,210,7.50,0.0
2025-04-29T23:00,21.7,0.00,0.00,0.00,4.12,220,7.50,0.0
2025-04-30T00:00,21.3,0.00,0.00,0.00,3.87,230,7.10,0.0
2025-04-30T01:00,20.2,0.00,0.00,0.00,3.64,238,7.20,0.0
2025-04-30T02:00,20.0,0.00,0.00,0.00,3.53,245,7.30,0.0
2025-04-30T03:00,20.1,0.00,0.00,0.00,3.36,247,6.40,0.0
2025-04-30T04:00,18.6,0.00,0.00,0.00,3.30,248,6.30,0.0
2025-04-30T05:00,17.9,0.00,0.00,0.00,3.25,247,6.20,0.0
2025-04-30T06:00,20.2,0.00,0.00,0.00,3.39,254,6.20,6.0
2025-04-30T07:00,22.4,0.00,0.00,0.00,3.57,252,6.50,105.0
2025-04-30T08:00,23.7,0.00,0.00,0.00,3.28,254,6.30,284.0
2025-04-30T09:00,27.1,0.00,0.00,0.00,3.22,263,6.30,501.0
2025-04-30T10:00,33.2,0.00,0.00,0.00,3.96,274,7.40,674.0
2025-04-30T11:00,33.4,0.00,0.00,0.00,4.34,277,10.00,770.0
2025-04-30T12:00,32.6,0.00,0.00,0.00,4.30,273,10.00,729.0
2025-04-30T13:00,33.8,0.00,0.00,0.00,4.36,267,11.80,788.0
2025-04-30T14:00,33.0,0.00,0.00,0.00,4.61,261,12.30,556.0
2025-04-30T15:00,32.7,0.00,0.00,0.00,4.80,269,9.40,573.0
2025-04-30T16:00,31.3,0.00,0.00,0.00,3.91,291,8.50,325.0
2025-04-30T17:00,29.2,0.10,0.10,0.00,5.26,309,9.60,223.0
2025-04-30T18:00,25.6,0.00,0.00,0.00,5.17,6,9.10,93.0
2025-04-30T19:00,23.6,0.00,0.00,0.00,5.99,26,7.60,16.0
2025-04-30T20:00,22.1,0.00,0.00,0.00,4.45,27,8.60,0.0
2025-04-30T21:00,21.5,0.00,0.00,0.00,3.09,23,7.70,0.0
2025-04-30T22:00,20.5,0.00,0.00,0.00,2.22,23,6.40,0.0
2025-04-30T23:00,18.0,0.00,0.00,0.00,1.82,16,5.50,0.0
2025-05-01T00:00,18.0,0.00,0.00,0.00,1.46,6,5.30,0.0
2025-05-01T01:00,17.9,0.00,0.00,0.00,1.22,305,4.60,0.0
2025-05-01T02:00,17.8,0.00,0.00,0.00,1.65,256,3.90,0.0
2025-05-01T03:00,17.4,0.00,0.00,0.00,1.97,263,3.50,0.0
2025-05-01T04:00,15.2,0.00,0.00,0.00,2.04,281,3.40,0.0
2025-05-01T05:00,15.1,0.00,0.00,0.00,2.38,292,3.80,0.0
2025-05-01T06:00,18.5,0.00,0.00,0.00,2.07,302,4.50,7.0
2025-05-01T07:00,19.5,0.00,0.00,0.00,2.56,309,5.00,119.0
2025-05-01T08:00,20.1,0.00,0.00,0.00,1.90,337,4.60,320.0
2025-05-01T09:00,21.0,0.00,0.00,0.00,2.52,352,6.50,534.0
2025-05-01T10:00,25.8,0.00,0.00,0.00,2.89,346,7.60,724.0
2025-05-01T11:00,25.7,0.00,0.00,0.00,2.66,356,7.30,868.0
2025-05-01T12:00,25.6,0.00,0.00,0.00,2.00,359,6.40,953.0
2025-05-01T13:00,28.0,0.00,0.00,0.00,1.08,13,5.60,971.0
2025-05-01T14:00,28.1,0.00,0.00,0.00,0.91,81,5.60,920.0
2025-05-01T15:00,28.2,0.00,0.00,0.00,2.04,118,5.90,810.0
2025-05-01T16:00,28.3,0.00,0.00,0.00,3.68,133,8.10,647.0
2025-05-01T17:00,27.6,0.00,0.00,0.00,4.97,141,9.80,448.0
2025-05-01T18:00,23.4,0.00,0.00,0.00,4.36,143,8.00,239.0
2025-05-01T19:00,23.4,0.00,0.00,0.00,3.58,150,6.90,64.0
2025-05-01T20:00,23.2,0.00,0.00,0.00,3.38,153,6.70,0.0
2025-05-01T21:00,22.9,0.00,0.00,0.00,2.99,162,6.60,0.0
2025-05-01T22:00,21.7,0.00,0.00,0.00,3.01,175,6.10,0.0
2025-05-01T23:00,19.5,0.00,0.00,0.00,3.01,175,5.80,0.0
2025-05-02T00:00,19.0,0.00,0.00,0.00,2.98,172,5.30,0.0
2025-05-02T01:00,18.2,0.00,0.00,0.00,2.78,172,5.10,0.0
2025-05-02T02:00,18.5,0.00,0.00,0.00,2.12,165,5.00,0.0
2025-05-02T03:00,17.7,0.00,0.00,0.00,2.00,158,4.10,0.0
2025-05-02T04:00,16.2,0.00,0.00,0.00,1.90,166,3.80,0.0
2025-05-02T05:00,16.5,0.00,0.00,0.00,1.50,184,3.20,0.0
2025-05-02T06:00,18.7,0.00,0.00,0.00,1.00,270,2.40,7.0
2025-05-02T07:00,18.6,0.00,0.00,0.00,0.42,315,3.30,111.0
2025-05-02T08:00,18.4,0.00,0.00,0.00,0.45,153,4.80,296.0
2025-05-02T09:00,20.1,0.00,0.00,0.00,0.92,158,6.40,496.0
2025-05-02T10:00,25.9,0.00,0.00,0.00,0.71,129,6.50,676.0
2025-05-02T11:00,26.3,0.00,0.00,0.00,0.79,72,6.90,814.0
2025-05-02T12:00,25.6,0.00,0.00,0.00,2.21,52,9.50,896.0
2025-05-02T13:00,27.8,0.00,0.00,0.00,3.66,55,12.20,913.0
2025-05-02T14:00,27.2,0.00,0.00,0.00,4.90,50,13.10,871.0
2025-05-02T15:00,26.8,0.00,0.00,0.00,6.73,25,13.60,693.0
2025-05-02T16:00,24.2,0.00,0.00,0.00,8.17,15,15.40,464.0
2025-05-02T17:00,24.5,0.00,0.00,0.00,5.79,20,11.70,269.0
2025-05-02T18:00,20.6,0.00,0.00,0.00,6.00,29,9.20,107.0
2025-05-02T19:00,21.1,0.00,0.00,0.00,7.39,16,11.50,36.0
2025-05-02T20:00,22.2,0.00,0.00,0.00,7.62,14,12.90,0.0
2025-05-02T21:00,22.2,0.00,0.00,0.00,8.35,11,15.00,0.0
2025-05-02T22:00,20.4,0.00,0.00,0.00,8.19,11,15.40,0.0
2025-05-02T23:00,16.7,0.00,0.00,0.00,7.37,10,14.50,0.0
2025-05-03T00:00,16.7,0.00,0.00,0.00,6.41,3,12.10,0.0
2025-05-03T01:00,16.0,0.00,0.00,0.00,5.82,356,10.20,0.0
2025-05-03T02:00,16.0,0.00,0.00,0.00,5.64,353,9.30,0.0
2025-05-03T03:00,16.0,0.00,0.00,0.00,5.02,350,9.50,0.0
2025-05-03T04:00,14.7,0.00,0.00,0.00,4.31,347,8.30,0.0
2025-05-03T05:00,14.7,0.00,0.00,0.00,4.15,347,8.00,0.0
2025-05-03T06:00,18.1,0.00,0.00,0.00,3.82,355,8.30,8.0
2025-05-03T07:00,18.8,0.00,0.00,0.00,4.10,3,8.60,119.0
2025-05-03T08:00,19.0,0.00,0.00,0.00,5.39,13,11.50,316.0
2025-05-03T09:00,18.9,0.00,0.00,0.00,5.92,14,13.40,528.0
2025-05-03T10:00,21.8,0.00,0.00,0.00,5.66,17,13.20,718.0
2025-05-03T11:00,21.7,0.00,0.00,0.00,5.23,22,12.30,862.0
2025-05-03T12:00,21.5,0.00,0.00,0.00,4.75,24,11.20,920.0
2025-05-03T13:00,23.1,0.00,0.00,0.00,3.94,26,10.10,952.0
2025-05-03T14:00,23.1,0.00,0.00,0.00,3.15,36,8.80,924.0
2025-05-03T15:00,23.0,0.00,0.00,0.00,2.73,49,7.30,806.0
2025-05-03T16:00,23.2,0.00,0.00,0.00,2.61,70,6.60,651.0
2025-05-03T17:00,23.1,0.00,0.00,0.00,2.96,94,6.50,456.0
2025-05-03T18:00,19.3,0.00,0.00,0.00,2.47,144,5.20,247.0
2025-05-03T19:00,18.5,0.00,0.00,0.00,2.11,149,3.30,69.0
2025-05-03T20:00,18.3,0.00,0.00,0.00,2.52,166,3.80,1.0
2025-05-03T21:00,18.5,0.00,0.00,0.00,2.41,174,4.10,0.0
2025-05-03T22:00,18.1,0.00,0.00,0.00,2.36,186,4.30,0.0
2025-05-03T23:00,14.6,0.00,0.00,0.00,2.46,193,4.10,0.0
2025-05-04T00:00,14.5,0.00,0.00,0.00,2.59,199,3.90,0.0
2025-05-04T01:00,14.3,0.00,0.00,0.00,2.55,200,4.00,0.0
2025-05-04T02:00,14.8,0.00,0.00,0.00,2.42,202,4.10,0.0
2025-05-04T03:00,14.4,0.00,0.00,0.00,2.21,205,4.00,0.0
2025-05-04T04:00,12.9,0.00,0.00,0.00,1.82,212,3.40,0.0
2025-05-04T05:00,12.7,0.00,0.00,0.00,1.57,207,3.10,0.0
2025-05-04T06:00,17.4,0.00,0.00,0.00,1.78,191,3.70,7.0
2025-05-04T07:00,17.3,0.00,0.00,0.00,2.36,185,5.00,73.0
2025-05-04T08:00,17.6,0.00,0.00,0.00,3.06,174,6.30,230.0
2025-05-04T09:00,17.8,0.00,0.00,0.00,3.72,175,8.50,433.0
2025-05-04T10:00,22.9,0.00,0.00,0.00,4.37,174,10.30,648.0
2025-05-04T11:00,23.0,0.00,0.00,0.00,4.98,174,11.40,801.0
2025-05-04T12:00,22.8,0.00,0.00,0.00,5.18,173,11.90,885.0
2025-05-04T13:00,24.9,0.00,0.00,0.00,5.22,171,11.80,922.0
2025-05-04T14:00,25.1,0.00,0.00,0.00,5.52,171,11.70,877.0
2025-05-04T15:00,25.4,0.00,0.00,0.00,5.65,172,11.70,771.0
2025-05-04T16:00,24.9,0.00,0.00,0.00,5.59,173,11.20,619.0
2025-05-04T17:00,25.0,0.00,0.00,0.00,5.35,172,10.80,424.0
2025-05-04T18:00,21.9,0.00,0.00,0.00,4.49,168,9.70,209.0
2025-05-04T19:00,21.8,0.00,0.00,0.00,3.64,167,9.10,46.0
2025-05-04T20:00,21.8,0.00,0.00,0.00,2.74,171,7.70,1.0
2025-05-04T21:00,21.3,0.00,0.00,0.00,2.84,171,6.80,0.0
2025-05-04T22:00,20.4,0.00,0.00,0.00,3.00,181,6.80,0.0
2025-05-04T23:00,18.9,0.00,0.00,0.00,2.31,185,5.50,0.0
2025-05-05T00:00,19.5,0.00,0.00,0.00,1.52,221,4.20,0.0
2025-05-05T01:00,18.4,0.00,0.00,0.00,2.44,298,2.90,0.0
2025-05-05T02:00,18.1,0.00,0.00,0.00,3.88,325,2.60,0.0
2025-05-05T03:00,19.2,0.00,0.00,0.00,3.67,340,6.90,0.0
2025-05-05T04:00,17.9,0.00,0.00,0.00,2.79,351,5.40,0.0
2025-05-05T05:00,17.4,0.00,0.00,0.00,1.95,359,4.10,0.0
2025-05-05T06:00,18.4,0.00,0.00,0.00,1.86,14,3.30,9.0
2025-05-05T07:00,18.3,0.00,0.00,0.00,1.49,40,3.70,120.0
2025-05-05T08:00,18.5,0.00,0.00,0.00,0.79,72,3.70,317.0
2025-05-05T09:00,18.8,0.00,0.00,0.00,0.75,176,3.70,520.0
